Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
10.2,166.796279907227,1531.122,1671654.3,0.9174
10.3,166.796310424805,1531.122,1671654.4,0
10.4,602.586059570313,1531.1,1701745.6,0
10.4,602.586059570313,1531.1,1701741.8,0
10.4,602.586059570313,1531.1,1701742.0,0
10.4,602.586059570313,1531.1,1701742.0,0
10.4,602.586120605469,1531.1,1701742.1,0
10.4,602.586120605469,1531.1,1701742.3,0
10.4,602.586120605469,1531.1,1701742.4,0
10.4,602.586242675781,1531.1,1701742.8,0
10.4,602.586242675781,1531.1,1701742.9,0.0898
10.2,170.670455932617,1531.295,1731786.9,0
10.2,170.670471191406,1531.295,1731782.5,0
10.2,170.670486450195,1531.295,1731782.8,0
10.2,170.670516967773,1531.295,1731782.9,0
10.2,170.670532226563,1531.295,1731783.0,0
10.2,170.670547485352,1531.295,1731783.1,0.5012
10.2,170.670562744141,1531.295,1731783.1,0
10.2,170.670593261719,1531.295,1731783.3,0.6805
10.2,170.670623779297,1531.295,1731783.4,0.5172
9.9,163.140640258789,1531.13,1761800.6,0.5858
9.9,163.140670776367,1531.13,1761795.6,0
9.9,163.140686035156,1531.13,1761795.8,0
9.9,163.140701293945,1531.13,1761795.9,0
9.9,163.140716552734,1531.13,1761796.0,0
9.9,163.140731811523,1531.13,1761796.1,0
9.9,163.140762329102,1531.13,1761796.1,0
9.9,163.140777587891,1531.13,1761796.6,0
9.9,163.140808105469,1531.13,1761796.8,0
9.8,418.141662597656,1531.264,1791906.9,0
9.8,418.141693115234,1531.264,1791902.0,0
9.8,418.141723632813,1531.264,1791902.1,0
9.8,418.141723632813,1531.264,1791902.1,0
9.8,418.141754150391,1531.264,1791902.3,0.4444
9.8,418.141754150391,1531.264,1791902.4,0
9.8,418.141784667969,1531.264,1791902.5,0
9.8,418.141784667969,1531.264,1791902.8,0
9.8,418.141845703125,1531.264,1791902.9,0
10.0,165.697402954102,1531.077,1821933.4,0
10.0,165.697418212891,1531.077,1821929.9,0
10.0,165.69743347168,1531.077,1821930.0,0
10.0,165.697463989258,1531.077,1821930.0,0
10.0,165.697479248047,1531.077,1821930.1,0
10.0,165.697494506836,1531.077,1821930.3,0
10.0,165.697509765625,1531.077,1821930.4,0
10.0,165.697525024414,1531.077,1821930.4,0
10.0,165.697555541992,1531.077,1821930.5,0
10.3,168.732147216797,1531.135,1851938.6,0.3942
10.3,168.732162475586,1531.135,1851934.0,0.0106
10.3,168.732177734375,1531.135,1851934.1,0.8949
10.3,168.732208251953,1531.135,1851934.3,0
10.3,168.732223510742,1531.135,1851934.5,0
10.3,168.732238769531,1531.135,1851934.9,0.6742
10.3,168.73225402832,1531.135,1851934.9,0
10.3,168.732269287109,1531.135,1851935.0,0
10.3,168.732299804688,1531.135,1851935.1,0.7334
10.3,168.443435668945,1531.118,1900711.8,0
10.3,168.443450927734,1531.118,1900710.5,0
10.3,168.443466186523,1531.118,1900710.9,0.078
10.3,168.443481445313,1531.118,1900711.3,0
10.3,168.443511962891,1531.118,1900711.5,0
10.3,168.44352722168,1531.118,1900711.6,0
10.3,168.443542480469,1531.118,1900711.9,0
10.3,168.443557739258,1531.118,1900712.0,0
10.3,168.443618774414,1531.118,1900712.1,0.74
9.7,278.640350341797,1531.105,1930875.5,0.0684
9.7,278.640380859375,1531.105,1930870.8,0
9.7,278.640411376953,1531.105,1930870.9,0.4384
9.7,278.640411376953,1531.105,1930871.0,0
9.7,278.640441894531,1531.105,1930871.1,0
9.7,278.640441894531,1531.105,1930871.3,0
9.7,278.640472412109,1531.105,1930871.3,0.888
9.7,278.640502929688,1531.105,1930871.4,0
9.7,278.640533447266,1531.105,1930871.5,0
9.6,162.388549804688,1531.13,1960881.4,0.6176
9.6,162.388565063477,1531.13,1960876.6,0
